Price,Adj Close,Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,BB_High,BB_Low,Return_1D,Return_5D,Return_10D
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,,,,,,,,
Date,,,,,,,,,,,,,,
2011-02-07,102.48600006103516,131.97000122070312,132.39999389648438,131.42999267578125,131.44000244140625,112439100,129.21700057983398,126.26500045776368,69.9631419659738,131.80200490665743,126.63199625301053,0.006252438904922775,0.025567366585194762,0.022230789941917406
2011-02-08,102.95194244384766,132.57000732421875,132.63999938964844,131.72999572753906,132.08999633789062,99072800,129.49650077819825,126.5404005432129,71.93926369382999,132.2564764043005,126.736525152096,0.004546534045356099,0.013997259860528022,0.02632197262112257
2011-02-09,102.7189712524414,132.27000427246094,132.6300048828125,131.61000061035156,132.2100067138672,146436700,129.7385009765625,126.80260055541993,69.47798334991425,132.57885105325772,126.8981508998673,-0.002262978314726327,0.01364088209338088,0.020050945787229102
2011-02-10,102.75782775878906,132.32000732421875,132.47000122070312,131.3000030517578,131.60000610351562,162708500,129.9255012512207,127.0792007446289,69.66427994796786,132.924188146824,126.9268143556174,0.00037803772694222637,0.0117755662891601,0.017924469056024517
2011-02-11,103.37126922607422,133.11000061035156,133.27999877929688,131.77000427246094,131.8000030517578,137710300,130.1625015258789,127.32120071411133,72.51823955452417,133.3736903935989,126.95131265815888,0.005970323778754949,0.014944771674287649,0.04220168601732466
2011-02-14,103.61984252929688,133.42999267578125,133.5399932861328,132.8800048828125,133.02999877929688,101690700,130.36900100708007,127.53860061645508,73.60159673385604,133.85148356419208,126.88651844996807,0.0024039671246518513,0.011063055554848988,0.03691327533696698
2011-02-15,103.29367065429688,133.00999450683594,133.22000122070312,132.32000732421875,133.02000427246094,119575400,130.54350051879882,127.74100051879883,69.71689208522739,134.18447493292217,126.90252610467547,-0.0031477043543415295,0.0033189044150925273,0.01736261984317089
2011-02-16,103.94596862792969,133.85000610351562,134.00999450683594,133.19000244140625,133.4600067138672,130183500,130.8235008239746,127.96280059814453,72.80812987849305,134.57552173424594,127.07147991370324,0.006315402085341093,0.011945276933688298,0.025749103141294416
2011-02-17,104.25658416748047,134.25,134.42999267578125,133.33999633789062,133.4600067138672,109810500,131.1320007324219,128.19120056152343,74.1607168426997,134.94510892822433,127.31889253661944,0.0029883741370548833,0.014585796319163347,0.02653311861975971
2011-02-18,104.47406005859375,134.52999877929688,134.69000244140625,134.05999755859375,134.3699951171875,130002400,131.44000091552735,128.41620056152342,75.09463016854181,135.30573251553787,127.57426931551683,0.002085651987313808,0.010667854875172189,0.02577205520482373
2011-02-22,102.37728881835938,131.8300018310547,134.55999755859375,131.47000122070312,133.1199951171875,233116400,131.5765007019043,128.57760055541993,54.60101262541794,135.2919625891224,127.86103881468621,-0.020069850388326094,-0.011991238346346522,-0.0010608425274946098
2011-02-23,101.74823760986328,131.02000427246094,132.07000732421875,130.2100067138672,131.75,227584000,131.66900100708008,128.70840057373047,50.176970057680556,135.22907384011438,128.1089281740458,-0.006144258115324819,-0.01496120830433334,-0.011691958709537209
2011-02-24,101.67832946777344,130.92999267578125,131.44000244140625,129.6999969482422,130.8800048828125,260431400,131.73200073242188,128.8358004760742,49.695098168441085,135.19151903824252,128.27248242660124,-0.0006870065161386218,-0.0218155643973309,-0.0101308804218333
2011-02-25,102.76556396484375,132.3300018310547,132.41000366210938,131.39999389648438,131.47999572753906,141686900,131.8490005493164,128.98900054931642,56.66577966796333,135.22214784224158,128.47585325639122,0.010692807099899948,-0.0143016623385126,7.553284675565486e-05
2011-02-28,103.40235137939453,133.14999389648438,133.32000732421875,132.3800048828125,132.82000732421875,141585500,132.12050018310546,129.17000045776368,60.14890167211226,134.95105915650905,129.28994120970188,0.006196569591804035,-0.010257971421500311,0.0003004529032335501
2011-03-01,101.67832946777344,130.92999267578125,133.69000244140625,130.88999938964844,133.57000732421875,258565500,132.23300018310547,129.29220031738282,48.72919000307085,134.6573521264759,129.80864823973505,-0.016672935204405936,-0.006827043486101414,-0.018736417126805183
2011-03-02,101.89578247070312,131.2100067138672,131.82000732421875,130.35000610351562,130.75,200277400,132.25650024414062,129.430400390625,50.01818356197677,134.63110965047073,129.88189083781052,0.002138654653249139,0.0014501788674279315,-0.013532725865019413
2011-03-03,103.6509017944336,133.47000122070312,133.6199951171875,132.38999938964844,132.39999389648438,176480100,132.40550003051757,129.60780044555665,58.981565661284236,134.69031561831633,130.1206844427188,0.01722425418180462,0.019399745566408333,-0.0028390352296182586
2011-03-04,102.87428283691406,132.47000122070312,133.6300048828125,131.60000610351562,133.3699951171875,277202300,132.4900001525879,129.74940048217775,54.338106054123124,134.64967661097043,130.33032369420536,-0.007492320303095101,0.0010579565307282657,-0.013258836344855696
2011-03-07,102.06663513183594,131.42999267578125,133.16000366210938,130.74000549316406,132.86000061035156,216790400,132.50400009155274,129.86240036010742,49.93506638861724,134.63214910621915,130.37585107688633,-0.007850898583364185,-0.012917771682665724,-0.02304323297141586
2011-03-08,102.959716796875,132.5800018310547,133.0,131.07000732421875,131.63999938964844,174615000,132.5345001220703,130.0020004272461,54.34086696464638,134.64860076188077,130.42039948225985,0.008749975038881308,0.0126022244525692,0.0056891450321086
2011-03-09,102.81217956542969,132.38999938964844,132.8000030517578,131.60000610351562,132.32000732421875,153806000,132.5254997253418,130.13680038452148,53.50311999406711,134.6404515987269,130.4105478519567,-0.0014331153928355267,0.00899316069965983,0.010456381258685754
2011-03-10,100.9095458984375,129.94000244140625,131.17999267578125,129.80999755859375,131.0,301291800,132.40899963378905,130.21900039672852,44.06883631095961,134.80537940276702,130.0126198648111,-0.01850590648491046,-0.026447881524026884,-0.007561218129955027
2011-03-11,101.60843658447266,130.83999633789062,131.30999755859375,129.49000549316406,129.52000427246094,225621800,132.33499908447266,130.31740036010743,47.71601630895246,134.82728759390446,129.84271057504085,0.006926226562834037,-0.012304709502469313,-0.0112597708195179
2011-03-14,100.99496459960938,130.0500030517578,130.47999572753906,129.05999755859375,129.99000549316406,234974100,132.18199920654297,130.40400039672852,44.94551582223156,134.83567252188178,129.52832589120416,-0.006037857751789222,-0.010499807509140369,-0.023281945075691146
2011-03-15,99.83781433105469,128.55999755859375,129.3300018310547,126.5,126.58999633789062,359585400,131.9384994506836,130.46020034790038,40.20404624040801,134.95795224677494,128.91904665459225,-0.011457173842364776,-0.030321347238956853,-0.018101239209997178
2011-03-16,97.98957061767578,126.18000030517578,128.57000732421875,125.27999877929688,128.14999389648438,468670300,131.59699974060058,130.44280029296874,34.02889358601135,135.4768256555828,127.71717382561837,-0.018512735676844083,-0.04690685937836947,-0.03833553960301561
2011-03-17,99.28643798828125,127.8499984741211,128.38999938964844,127.0999984741211,128.0,254303700,131.29699935913087,130.4602001953125,40.88956064784536,135.35727575107416,127.23672296718759,0.013235046480474688,-0.016084376850982407,-0.04210686068166669
2011-03-18,99.64757537841797,127.76000213623047,128.8800048828125,127.51000213623047,128.83999633789062,230435400,130.97249946594238,130.46260025024415,40.644256278735604,135.0740444151317,126.87095451675303,-0.0007039213059423233,-0.023540158115765708,-0.03555521281097829
2011-03-21,101.19194030761719,129.74000549316406,130.00999450683594,129.1999969482422,129.35000610351562,153992600,130.73299980163574,130.50960037231445,48.03114802829931,134.52323444069066,126.94276516258081,0.01549783440690855,-0.0023836797487069017,-0.012858459079322482
2011-03-22,100.8409194946289,129.2899932861328,129.88999938964844,129.1699981689453,129.72000122070312,129538600,130.60599937438965,130.55260025024415,46.61132732247146,134.41088216565353,126.80111658312579,-0.0034685693539219242,0.005678249388627599,-0.0248152700217511
2011-03-23,101.12950134277344,129.66000366210938,130.0,128.32000732421875,128.92999267578125,148603100,130.53799934387206,130.60620025634765,47.97312494326825,134.35943083024722,126.71656785749691,0.0028618639894093523,0.027579674659351294,-0.020620860639965488
2011-03-24,102.09666442871094,130.89999389648438,131.08999633789062,129.6699981689453,130.39999389648438,159129800,130.53649940490723,130.67560012817384,52.35878829240358,134.35733777659527,126.71566103321919,0.009563398113163535,0.023856045825300987,0.007387959343090111
2011-03-25,102.40863800048828,131.3000030517578,131.8699951171875,130.88999938964844,131.24000549316406,155642800,130.4849994659424,130.73000015258788,53.71426198478264,134.23486003147568,126.7351389004091,0.0030558378451090995,0.027708209583094945,0.003515795832638391
2011-03-28,102.15906524658203,130.97999572753906,131.9199981689453,130.94000244140625,131.5800018310547,109762400,130.37649955749512,130.78220016479492,52.42910723065408,133.9321894395355,126.82080967545475,-0.0024372225192760277,0.00955750101644881,0.007151039246120705
2011-03-29,102.84542846679688,131.86000061035156,131.89999389648438,130.44000244140625,130.8699951171875,129798800,130.42299995422363,130.8334001159668,55.57675373250337,134.0303764993084,126.81562340913884,0.006718620487994764,0.019877851788042467,0.025668972576432747
2011-03-30,103.55517578125,132.77000427246094,133.16000366210938,132.36000061035156,132.5500030517578,135835000,130.50099983215333,130.8984001159668,58.62549260638974,134.23819658108422,126.76380308322243,0.006901286651730398,0.0239858130688948,0.052227008649126105
2011-03-31,103.414794921875,132.58999633789062,132.9600067138672,132.4499969482422,132.60000610351562,132537100,130.4569995880127,130.9852000427246,57.78074634964973,134.07206291877696,126.84193625724845,-0.0013557876687335657,0.012910638045886325,0.037074680644043845
2011-04-01,103.85154724121094,133.14999389648438,133.77000427246094,132.8300018310547,133.41000366210938,153850100,130.49099922180176,131.0865998840332,59.72500668499911,134.19289975254196,126.78909869106157,0.004223527973910235,0.014089800470128644,0.042188413197634
2011-04-04,103.9373550415039,133.25999450683594,133.6699981689453,132.8800048828125,133.42999267578125,100768900,130.5824993133545,131.18439987182617,60.11357078024809,134.45905754313296,126.70594108357605,0.0008261405587226545,0.017407228994263058,0.027131099619518206
2011-04-05,103.9217758178711,133.24000549316406,133.8300018310547,132.94000244140625,133.0,120791500,130.61549949645996,131.26719985961915,60.00028863004114,134.56996687121784,126.66103212170208,-0.00015000010877874725,0.010465682363300033,0.030551569434220882
2011-04-06,104.24932098388672,133.66000366210938,134.0,133.1199951171875,133.8800048828125,120411600,130.67899971008302,131.35699996948242,61.63616936552553,134.78335279653282,126.57464662363321,0.0031521926720938787,0.006703316720710895,0.03084991429141004
2011-04-07,103.98413848876953,133.32000732421875,133.97999572753906,132.66000366210938,133.4199981689453,170731500,130.84799995422364,131.4300001525879,59.51425757304864,135.0926708223987,126.60332908604856,-0.0025437403005773573,0.005505777256888722,0.018487498400100222
2011-04-08,103.62535095214844,132.86000061035156,133.99000549316406,132.30999755859375,133.91000366210938,147945400,130.9490001678467,131.48740005493164,56.67155495213642,135.28328708993706,126.61471324575632,-0.0034503952039884878,-0.002177944419270994,0.011881169248555201
2011-04-11,103.31336975097656,132.4600067138672,133.4499969482422,132.13999938964844,133.0,121385400,131.06950035095215,131.58220016479493,54.24524669709672,135.43103115331573,126.7079695485886,-0.0030106419889118774,-0.006003210460343467,0.011299519274735603
2011-04-12,102.54122924804688,131.47000122070312,131.97999572753906,130.99000549316406,131.72000122070312,161187400,131.21500053405762,131.63800033569336,48.68901027956739,135.4234241181559,127.00657694995932,-0.007473995492863095,-0.013284330527528754,-0.0029576777479388694
2011-04-13,102.53346252441406,131.4600067138672,132.17999267578125,130.9600067138672,132.0800018310547,162059000,131.4790008544922,131.65240036010744,48.634850727515,134.99664275370506,127.96135895527934,-7.602119679883668e-05,-0.016459650515974422,-0.0098666680457844
2011-04-14,102.61140441894531,131.55999755859375,131.75999450683594,130.27000427246094,130.6999969482422,161220400,131.66450080871581,131.67380020141601,49.24315696621385,134.7634593494029,128.56554226802874,0.0007606179797647883,-0.013201392656278954,-0.007768299326836425
2011-04-15,102.98577880859375,132.0399932861328,132.3699951171875,131.41000366210938,131.8000030517578,170006700,131.87850036621094,131.69900009155273,52.171375117764114,134.4082311301257,129.3487696022962,0.0036484929799827093,-0.0061719653804883645,-0.008336467602202968
2011-04-18,101.83145141601562,130.55999755859375,132.02999877929688,129.50999450683594,130.58999633789062,210759300,131.91949996948242,131.68720016479492,43.783903272463995,134.33318423515436,129.50581570381047,-0.011208692841508161,-0.014344021281666786,-0.020261121563408757
2011-04-19,102.41644287109375,131.30999755859375,131.35000610351562,130.44000244140625,130.75999450683594,124258800,132.02050018310547,131.67400009155273,48.318314898954156,134.13627548307585,129.9047248831351,0.005744485401536714,-0.0012170355261560406,-0.014485198551491552
2011-04-20,103.81256866455078,133.10000610351562,133.38999938964844,132.7899932861328,132.8800048828125,156133800,132.19250030517577,131.68460006713866,57.19301047957667,134.05713077615636,130.32786983419518,0.01363192885692599,0.012475272370995771,-0.004189716768296825
2011-04-21,104.34294891357422,133.77999877929688,133.83999633789062,133.10000610351562,133.7899932861328,135935400,132.3365005493164,131.7147999572754,60.00283877767172,134.22430833344723,130.4486927651856,0.005108885383914963,0.016874439509733108,0.0034502807516314515
2011-04-25,104.2337646484375,133.63999938964844,133.86000061035156,133.1999969482422,133.67999267578125,65757100,132.45350036621093,131.74119979858398,59.14210574601672,134.35981063321154,130.54719009921033,-0.0010464896914776922,0.012117586980244566,0.005870832272419024
2011-04-26,105.13069915771484,134.7899932861328,135.05999755859375,133.91000366210938,134.0500030517578,146600000,132.6440002441406,131.7747996520996,63.74300341791094,134.6802847697015,130.60771571857973,0.008605162389528243,0.032398864940547334,0.017590113650671535
2011-04-27,105.81703186035156,135.6699981689453,135.8699951171875,134.5,135.0500030517578,143031000,132.83450012207032,131.81959976196288,66.82188205829728,135.2239970268815,130.44500321725914,0.0065287107845195536,0.0332038739731606,0.03194642815277304
2011-04-28,106.16023254394531,136.11000061035156,136.2899932861328,135.41000366210938,135.42999267578125,124791100,133.00149993896486,131.8815998840332,68.27262215150554,135.7841404923878,130.21885938554192,0.003243181597587519,0.02261453319915696,0.03537192803135514
2011-04-29,106.40980529785156,136.42999267578125,136.57000732421875,135.97999572753906,136.16000366210938,115094100,133.19349975585936,131.93319961547851,69.32317307711014,136.341940350399,130.04505916131973,0.0023509812945026187,0.01980859560969339,0.037017294067815065
2011-05-02,106.24607849121094,136.22000122070312,137.17999267578125,135.9499969482422,137.07000732421875,126278700,133.3470001220703,131.97259963989256,67.73805097288145,136.76020864177988,129.93379160236074,-0.0015391883482480662,0.019305610916177107,0.031657135315905194
2011-05-03,105.8638916015625,135.72999572753906,136.19000244140625,135.0399932861328,135.9600067138672,138375000,133.47050018310546,131.99659957885743,64.05729605711801,137.03746008678192,129.903540279429,-0.00359716259560261,0.006973829573615475,0.03959863867663671
2011-05-04,105.1618881225586,134.8300018310547,135.72999572753906,134.22999572753906,135.6699981689453,182678500,133.55,132.05659957885743,57.840591496698806,137.16343956039503,129.936560439605,-0.0066307664098878005,-0.006191467157275254,0.02680682612068619
2011-05-05,104.21033477783203,133.61000061035156,134.9499969482422,133.02000427246094,134.0800018310547,226900000,133.5474998474121,132.10839950561524,50.66286716610807,137.1607006869848,129.9342990078394,-0.00904844028877061,-0.01836749679516103,0.003831664037936333
2011-05-06,104.67052459716797,134.1999969482422,135.6300048828125,133.67999267578125,134.94000244140625,222787200,133.59149932861328,132.17379959106447,53.65791234315468,137.21396760499633,129.96903105223024,0.004415809708819829,-0.016345348143780414,0.0031394690744332987
2011-05-09,105.07608795166016,134.72000122070312,135.11000061035156,133.97999572753906,134.19000244140625,114104500,133.68449935913085,132.22159957885742,56.1826587973925,137.3225435616967,130.046455156565,0.0038748456355144345,-0.011011598785480192,0.008081426488979249
2011-05-10,105.97306823730469,135.8699951171875,136.11000061035156,135.0,135.1699981689453,114806900,133.85499877929686,132.2759996032715,61.21509435908152,137.5663984215816,130.14359913701213,0.008536177895369867,0.0010314550508752074,0.00801247781622827
2011-05-11,104.85772705078125,134.44000244140625,135.69000244140625,133.82000732421875,135.6699981689453,193564200,134.00349884033204,132.346199798584,53.05522309041894,137.55555196750768,130.4514457131564,-0.010524712792900903,-0.002892526769651127,-0.009066084942430552
2011-05-12,105.35684967041016,135.0800018310547,135.36000061035156,133.38999938964844,134.0800018310547,171550700,134.18449859619142,132.42359970092772,55.889223551396796,137.5644304106106,130.80456678177222,0.004760483323610343,0.011002179582276339,-0.007567399711102096
2011-05-13,104.5457534790039,134.0399932861328,135.33999633789062,133.55999755859375,135.14999389648438,157444900,134.30849838256836,132.43499954223634,50.5489132654482,137.46903797252665,131.14795879261007,-0.007699204403495807,-0.001192277688136456,-0.017518137638020348
2011-05-16,103.88275146484375,133.19000244140625,134.61000061035156,132.97000122070312,133.55999755859375,141675400,134.36599884033203,132.44939956665038,46.627500365616584,137.398616331657,131.33338134900706,-0.006341322644743075,-0.011356879197101377,-0.022243420585407847
2011-05-17,103.86713409423828,133.1699981689453,133.35000610351562,132.1199951171875,132.69000244140625,192686200,134.49649887084962,132.48419967651367,46.53600206744334,137.04945836655313,131.94353937514612,-0.000150193498718032,-0.01987191466308247,-0.018860956598957146
2011-05-18,104.7953109741211,134.36000061035156,134.5,132.9499969482422,133.24000549316406,135217900,134.6489990234375,132.5197996520996,52.50655227497312,136.74603150601084,132.55196654086419,0.008935964990376855,-0.000595074602810719,-0.003485880103243244
2011-05-19,105.04492950439453,134.67999267578125,135.02999877929688,133.94000244140625,134.8000030517578,119489500,134.72799835205078,132.56559951782228,53.99433753869904,136.7010411709946,132.75495553310694,0.002381602143316952,-0.0029612759094698182,0.008008323183457788
2011-05-20,104.21033477783203,133.61000061035156,134.67999267578125,133.36000061035156,134.3300018310547,182594900,134.71949844360353,132.63899948120118,48.52088564618633,136.71018981187535,132.7288070753317,-0.007944699462566152,-0.0032079431312962425,-0.004396396060412533
2011-05-23,103.00142669677734,132.05999755859375,132.72000122070312,131.58999633789062,131.97999572753906,168700000,134.64049835205077,132.66339950561525,41.89542118908391,136.9031104301203,132.37788627398123,-0.011600950862039938,-0.008484156934448706,-0.01974468258615636
2011-05-24,102.91561126708984,131.9499969482422,132.72999572753906,131.6999969482422,132.44000244140625,147199600,134.49849853515624,132.70139938354492,41.46271552890308,137.04448507038177,131.95251199993072,-0.0008329593547262704,-0.009161231790026592,-0.028851095236768987
2011-05-25,103.2588119506836,132.38999938964844,132.94000244140625,131.3800048828125,131.4199981689453,151050100,134.3344985961914,132.77799942016603,43.95615380838645,136.9781958119397,131.69080138044308,0.0033346150176785105,-0.014662110834728237,-0.015248460387757512
2011-05-26,103.73457336425781,133.0,133.24000549316406,131.77999877929688,132.02999877929688,164850000,134.17899856567382,132.9143994140625,47.30717663973942,136.75156727239118,131.60642985895646,0.004607603392732251,-0.012473958769997462,-0.01539829584586594
2011-05-27,104.13231658935547,133.50999450683594,133.8699951171875,132.9600067138672,133.3699951171875,120921900,134.03299865722656,133.0275993347168,49.99900881557645,136.40132385599372,131.6646734584594,0.0038345451641799144,-0.0007484926506906575,-0.003954034660129335
2011-05-31,105.21650695800781,134.89999389648438,134.9199981689453,133.83999633789062,134.77000427246094,164731200,133.9669982910156,133.17039916992186,56.51877572014485,136.15452661316465,131.77946996886658,0.010411201009953297,0.021505349011009534,0.012838737320621352
2011-06-01,102.85320281982422,131.8699951171875,134.9199981689453,131.75999450683594,134.50999450683594,233094300,133.77399826049805,133.21299896240234,43.27286945613686,135.9862678152893,131.5617287057068,-0.022461074250469948,-0.0006063041523681756,-0.009761981449519674
2011-06-02,102.74402618408203,131.72999572753906,132.24000549316406,130.9600067138672,131.9600067138672,200466800,133.61899795532227,133.26179901123047,42.77405648050654,135.94506690687567,131.29292900376888,-0.0010616470374782416,-0.004985298475354338,-0.01957431431129275
2011-06-03,101.72225952148438,130.4199981689453,131.4199981689453,130.0800018310547,130.14999389648438,234690200,133.45949783325196,133.2769989013672,38.322564099702156,136.17160759279776,130.74738807370616,-0.009944565407132178,-0.019398510007930025,-0.03163049256388906
2011-06-06,100.64591217041016,129.0399932861328,130.36000061035156,128.8699951171875,130.08999633789062,179951200,133.20149765014648,133.23979888916017,34.275802271401844,136.50089445417515,129.9021008461178,-0.010581236790272341,-0.03348064867513911,-0.034204081306356104
2011-06-07,100.58354949951172,128.9600067138672,130.07000732421875,128.85000610351562,129.6999969482422,161660500,132.9134979248047,133.19299896240236,34.05135792643577,136.6136495915605,129.2133462580489,-0.0006198587757848539,-0.044032523731433515,-0.02347410951110407
2011-06-08,100.16238403320312,128.4199981689453,129.19000244140625,128.17999267578125,128.75999450683594,198696400,132.54099807739257,133.14179901123046,32.50387996194763,136.46862212930685,128.6133740254783,-0.0041874109553982075,-0.02616210719638168,-0.026752549154521965
2011-06-09,100.92671966552734,129.39999389648438,129.92999267578125,128.4600067138672,128.77000427246094,160964400,132.28899765014648,133.09259887695313,38.0096999715818,136.3416698266042,128.23632547368877,0.007631176931258032,-0.017687709000415497,-0.02258482896705749
2011-06-10,99.52279663085938,127.5999984741211,128.92999267578125,127.26000213623047,128.85000610351562,238629400,131.9149974822998,132.98919876098634,32.72882885737394,136.239815288245,127.5901796763546,-0.013910320767118511,-0.021622448508021086,-0.04060151523217226
2011-06-13,99.60079193115234,127.69999694824219,128.24000549316406,127.05000305175781,127.88999938964844,207599800,131.59799766540527,132.89139877319337,33.283392934878634,136.17535694627185,127.02063838453869,0.0007836871106341459,-0.010384349098029766,-0.04351732302929778
2011-06-14,100.86433410644531,129.32000732421875,129.77000427246094,128.82000732421875,128.8699951171875,160570400,131.4044979095459,132.81479904174805,41.67232229917172,136.02330744465456,126.78568837443726,0.012686064328045088,0.0027915678629757412,-0.04136387564663224
2011-06-15,99.0704116821289,127.0199966430664,129.3000030517578,126.68000030517578,128.24000549316406,300958000,131.09699783325195,132.68999908447265,34.95263261056871,136.01396319533163,126.18003247117227,-0.01778542028215302,-0.010901740740076216,-0.03677863542658888
2011-06-16,99.28881072998047,127.30000305175781,127.97000122070312,126.31999969482422,127.05999755859375,308032800,130.74399795532227,132.57119903564453,36.299324833587534,135.68688265619122,125.80111325445333,0.0022044277758741515,-0.01622867808175077,-0.03362933894679487
2011-06-17,99.5850830078125,127.05000305175781,127.94000244140625,126.62000274658203,127.93000030517578,233284900,130.36249847412108,132.4389990234375,35.590835155588024,135.20818217521764,125.51681477302452,-0.001963864839016227,-0.004310309004234236,-0.02583955807775762
2011-06-20,100.0946044921875,127.69999694824219,127.97000122070312,126.58000183105469,126.62000274658203,159479000,130.06699829101564,132.32659881591798,38.92838921067906,134.8040752323697,125.32992134966157,0.005116047862034234,0.0,-0.010384349098029766
2011-06-21,101.46626281738281,129.4499969482422,129.6999969482422,127.75,128.36000061035156,193157300,129.93649826049804,132.25839874267578,46.905468148266095,134.58983102656273,125.28316549443333,0.013703994062813418,0.0010051779822246587,0.003799551867752049
2011-06-22,100.85490417480469,128.6699981689453,129.80999755859375,128.58999633789062,129.0500030517578,176703000,129.7724983215332,132.18259857177733,44.138149355231,134.36116817401557,125.18382846905082,-0.00602548318026408,0.012990092658524466,0.0019467372960955132
2011-06-23,100.56488800048828,128.3000030517578,128.63999938964844,126.19000244140625,127.16000366210938,334286500,129.56799850463867,132.11919860839845,42.8468083333596,134.0347642708532,125.10123273842412,-0.002875535264263318,0.007855459356064687,-0.008500702446759933
2011-06-24,99.39696502685547,126.80999755859375,128.3699951171875,126.62000274658203,128.27000427246094,226129300,129.25849838256835,132.02619842529296,38.022411286511776,133.58682624663138,124.93017051850532,-0.01161344861825897,-0.0018890632617009073,-0.0061912298195486715
2011-06-27,100.28270721435547,127.94000244140625,128.42999267578125,126.63999938964844,126.88999938964844,168904700,128.97999877929686,131.95379852294923,43.24191745742545,132.8731744025092,125.08682315608455,0.008911007842976826,0.0018794479162074218,0.0018794479162074218
2011-06-28,101.59168243408203,129.61000061035156,129.6300048828125,128.27000427246094,128.4499969482422,165556300,128.71549911499022,131.9051986694336,49.950283062479215,131.53455714337895,125.8964410866015,0.013052979029839706,0.001236026773900667,0.002242447183023799
2011-06-29,102.46173095703125,130.72000122070312,130.92999267578125,129.6300048828125,130.1999969482422,244295500,128.65799942016602,131.9083987426758,53.854303807995585,131.2555559721181,126.06044286821395,0.008564158669272626,0.01593225367941753,0.02912930778949674
2011-06-30,103.44151306152344,131.97000122070312,132.17999267578125,130.7100067138672,131.13999938964844,223322700,128.6699996948242,131.92159881591797,57.8423347649674,131.32577885301322,126.0142205366352,0.00956242341131519,0.028604817471943322,0.036684980809046586
2011-07-01,104.969970703125,133.9199981689453,134.10000610351562,131.77999877929688,132.08999633789062,202385700,128.84499969482422,131.93799865722656,63.1871786393313,132.28457245911352,125.40542693053492,0.014776062212662033,0.05606813932053201,0.05407315979668881
2011-07-05,104.88374328613281,133.80999755859375,134.0800018310547,133.38999938964844,133.77999877929688,165936000,129.08349990844727,131.9385986328125,62.70422976629266,133.14868965193585,125.01831016495866,-0.0008213904708450626,0.045880842622899154,0.04784652119316801
2011-07-06,105.00918579101562,133.97000122070312,134.13999938964844,133.11000061035156,133.49000549316406,143331600,129.33399963378906,131.94519866943358,63.145477504920805,133.92173285424707,124.74626641333106,0.001195752671913075,0.03363938422822099,0.03491699018168504
2011-07-07,106.09866333007812,135.36000061035156,135.6999969482422,134.8800048828125,135.16000366210938,170464200,129.68099975585938,131.95659881591797,66.81823128236408,134.9403835202928,124.42161599142594,0.01037545254148764,0.03549571103364979,0.05199349138578668
2011-07-08,105.34623718261719,134.39999389648438,135.36000061035156,133.38999938964844,133.8300018310547,194100500,129.93099975585938,131.93119873046874,62.20731906070495,135.57450096192252,124.28749854979623,-0.0070922481496632495,0.018413220075048642,0.04754474434630951
2011-07-11,103.44151306152344,131.97000122070312,133.17999267578125,131.66000366210938,132.75,195918600,130.14949989318848,131.84839874267578,52.35830351084361,135.75333149508543,124.54566829129152,-0.018080303468263836,-0.014560909310812442,0.0406908269178472
2011-07-12,102.9947280883789,131.39999389648438,132.77999877929688,131.36000061035156,131.69000244140625,214675700,130.3344997406006,131.74779876708985,50.344738828200256,135.84619303424864,124.82280644695255,-0.004319218905404765,-0.018010639758468505,0.02704385953613464
2011-07-13,103.33958435058594,131.83999633789062,133.22000122070312,131.52000427246094,132.08999633789062,204062600,130.46049919128419,131.66019866943358,51.88302682882396,135.9888555966967,124.93214278587166,0.003348572768982594,-0.01589911818619394,0.017205429496471636
2011-07-14,102.6263198852539,130.92999267578125,132.77999877929688,130.67999267578125,132.1699981689453,226111800,130.65599899291993,131.56419860839844,48.5341978058823,135.9556704096255,125.35632757621438,-0.0069023337938901586,-0.032727599841865906,0.0016064217649720547
2011-07-15,103.22208404541016,131.69000244140625,131.8699951171875,130.77000427246094,131.66000366210938,220012800,130.87549896240233,131.50139862060547,51.358034034658964,135.96028873716313,125.79070918764154,0.005804703338730066,-0.02016362781359482,-0.0021216850549892197
2011-07-18,102.37552642822266,130.61000061035156,131.27999877929688,129.6300048828125,131.0800018310547,196872100,131.05349884033203,131.44139862060547,47.37968459346217,135.83006301449078,126.27693466617328,-0.00820109204216335,-0.010305376962732149,-0.024716230614176493
2011-07-19,104.0372314453125,132.72999572753906,132.88999938964844,131.30999755859375,131.33999633789062,166554900,131.30499877929688,131.4119985961914,54.783953387560544,135.87396910171884,126.73602845687492,0.016231491518877483,0.010121780006340453,-0.008071159485536716
2011-07-20,103.97451782226562,132.64999389648438,133.14999389648438,132.4199981689453,133.07000732421875,137145400,131.464998626709,131.37059844970702,54.47245526735108,135.98679981836852,126.94319743504946,-0.0006027411559547113,0.00614379233231932,-0.00985300673427747
2011-07-21,105.41673278808594,134.49000549316406,134.82000732421875,132.6699981689453,133.39999389648438,245246300,131.75599899291993,131.34299865722656,60.092751000965414,136.26994282963238,127.24205515620747,0.013871177394215062,0.02719020099694336,-0.006427268862770452
2011-07-22,105.48728942871094,134.5800018310547,134.72000122070312,133.75999450683594,134.52000427246094,126019400,132.06999893188475,131.34579864501953,60.3505675992498,136.45035530222813,127.68964256154138,0.0006691674787329127,0.02194547297494598,0.001339344812090859
